Ticker,Name,Exchange
^NQEMEU8000AUDN,NASDAQ EM Europe Financials AUD,NIM
^NQUSL7575AUD,NQ US Lg Cap Mult utly AUD Inde,NIM
^NQAT2000GBPT,NASDAQ Austria Inds GBP TR Inde,NIM
^NQDMEUXGBAUDN,NASDAQ DM Europe Ex UK AUD NTR,NIM
^NQEMEU3000AUDN,NASDAQ EM Europe Cnsmr Goods AU,NIM
^NQAUMCGBP,NASDAQ Australia Mid Cap GBP In,NIM
^NQUSM2720AUDN,NQ US Md Cap General Inds AUD N,NIM
^NQAU5000,The NASDAQ Australia Consumer S,NIM
^NQUSS2757AUD,NQ US Sm Cap Ind Machinery AUD,NIM
^NQAU9000GBPN,NASDAQ Australia Tech GBP NTR I,NIM
^NQIDAUDT,NASDAQ Indonesia AUD TR Index,NIM
^NQDMXUS8000AUDT,NASDAQ DM Ex US Financials AUD,NIM
^NQCAAUDT,NASDAQ Canada AUD TR Index,NIM
^NQUSL7530AUD,NQ US Lg Cap Eltrcty AUD Index,NIM
^NQUSB8300LMAUDN,NQ US Banks Large Mid Cap AUD,NIM
^NQBRICAUDT,NASDAQ BRIC AUD TR Index,NIM
^NQEU9000AUDN,NASDAQ Europe Tech AUD NTR Inde,NIM
^NQG8300AUD,NASDAQ Global Banks AUD Index,NIM
^NQUSB8570AUDN,NQ US Bnchmk Life Ins AUD NTR I,NIM
^NQUSS6000AUD,NQ US Sm Cap Telecom AUD Index,NIM
^NQUSS2790AUDT,NQ US Sm Cap Support Svcs AUD T,NIM
^NQDMMEA8000AUDN,NASDAQ DM MEA Financials AUD NT,NIM
^NQAU6000GBP,NASDAQ Australia Telecom GBP In,NIM
^NQDM3000AUDT,NASDAQ Developed Cnsmr Goods AU,NIM
^NQEM3000AUD,NASDAQ Emerging Cnsmr Goods AUD,NIM
^NQEMEA2300AUDN,NASDAQ EMEA Constr & Matls AUD,NIM
^NQSE3000AUDT,NASDAQ Sweden Cnsmr Goods AUD T,NIM
^NQEMEU7000AUDN,NASDAQ EM Europe Utilities AUD,NIM
^NQDELMAUDT,NASDAQ Germany Large Mid Cap AU,NIM
^NQMXAUDN,NASDAQ Mexico AUD NTR Index,NIM
^NQDMEUMCAUD,NASDAQ DM Europe Mid Cap AUD In,NIM
^NQEMMEA5000AUD,NASDAQ EM MEA Cnsmr Svcs AUD In,NIM
^NQBRIC7000AUD,NASDAQ BRIC Utilities AUD Index,NIM
^NQGRAUD,NASDAQ Greece AUD Index,NIM
^NQCHAUD,NASDAQ Switzerland AUD Index,NIM
^NQDM5000AUDT,NASDAQ Developed Cnsmr Svcs AUD,NIM
^NQEMEA2000AUDT,NASDAQ EMEA Inds AUD TR Index,NIM
^NQAUSCN,The NASDAQ Australia Small Cap,NIM
^NQUSS6000AUDT,NQ US Sm Cap Telecom AUD TR Ind,NIM
^NQCN8000AUDT,NASDAQ China Financials AUD TR,NIM
^NQUSS3530AUDN,NQ US Sm Cap Beverages AUD NTR,NIM
^NQEURO2000AUDN,NASDAQ Eurozone Inds AUD NTR In,NIM
^NQUSS7530AUD,NQ US Sm Cap Eltrcty AUD Index,NIM
^NQTR8000AUDT,NASDAQ Turkey Financials AUD TR,NIM
^NQMA8000AUDT,NASDAQ Morocco Financials AUD T,NIM
^NQINLMAUDN,NASDAQ India Large Mid Cap AUD,NIM
^NQDKAUD,NASDAQ Denmark AUD Index,NIM
^SPBDA10T,S&P/ASX Australian Fixed Intere,SNP
^NQEMEUAUDN,NASDAQ EM Europe AUD NTR Index,NIM
^NQEUSCAUDN,NASDAQ Europe Small Cap AUD NTR,NIM
^NQEU8300AUDT,NASDAQ Europe Banks AUD TR Inde,NIM
^NQEMEA9000AUD,NASDAQ EMEA Tech AUD Index,NIM
^NQUSS8700AUDT,NQ US Sm Cap Financial Svcs AUD,NIM
^NQGBSCAUDT,NASDAQ UK Small Cap AUD TR Inde,NIM
^NQEURO5500AUD,NASDAQ Eurozone Media AUD Index,NIM
^NQEMEA8700AUDN,NASDAQ EMEA Financial Svcs AUD,NIM
^NQAU8000GBPN,NASDAQ Australia Financials GBP,NIM
^NQIESCAUDN,NASDAQ Ireland Small Cap AUD NT,NIM
^NQDE5000AUDT,NASDAQ Germany Cnsmr Svcs AUD T,NIM
^NQMY9000AUDT,NASDAQ Malaysia Tech AUD TR Ind,NIM
^NQSE8000AUDN,NASDAQ Sweden Financials AUD NT,NIM
^NQDM9000AUD,NASDAQ Developed Tech AUD Index,NIM
^NQAUSCEURT,NASDAQ Australia Small Cap EUR,NIM
^NQATEURT,NASDAQ Austria EUR TR Index,NIM
^NQSGLCAUD,NASDAQ Singapore Large Cap AUD,NIM
^NQMEA2300AUDT,NASDAQ MEA Constr & Matls AUD T,NIM
^NQAULC,The NASDAQ Australia Large Cap,NIM
^NQIEMCAUD,NASDAQ Ireland Mid Cap AUD Inde,NIM
^NQAULMJPYT,NASDAQ Australia Large Mid Cap,NIM
^NQUSL3530AUDN,NQ US Lg Cap Beverages AUD NTR,NIM
^NQTW3000AUDT,NASDAQ Taiwan Cnsmr Goods AUD T,NIM
^NQDM5500AUDT,NASDAQ Developed Media AUD TR I,NIM
^NQUSB5000AUDN,NQ US Bnchmk Cnsmr Svcs AUD NTR,NIM
^NQUSS1771AUDT,NQ US Sm Cap Coal AUD TR Index,NIM
^NQAT8000AUD,NASDAQ Austria Financials AUD I,NIM
^NQITLCAUDN,NASDAQ Italy Large Cap AUD NTR,NIM
^NQDMMEA9000AUDT,NASDAQ DM MEA Tech AUD TR Index,NIM
^NQGR2000AUDT,NASDAQ Greece Inds AUD TR Index,NIM
^NQUSL2737AUDT,NQ US Lg Cap Elec Eqpt AUD TR I,NIM
^NQAU6000T,NASDAQ Australia Telecom TR Ind,NIM
^NQUSS8773AUDN,NQ US Sm Cap Cnsmr Finance AUD,NIM
^NQAULCT,The NASDAQ Australia Large Cap,NIM
^NQUSB2750AUDT,NQ US Bnchmk Ind Engineering AU,NIM
^NQEM2000AUDT,NASDAQ Emerging Inds AUD TR Ind,NIM
^NQUSB1770LMAUDT,NQ US Mining Large Mid Cap AUD,NIM
^NQUSM1770AUDT,NQ US Md Cap Mining AUD TR Inde,NIM
^NQAUMCGBPN,NASDAQ Australia Mid Cap GBP NT,NIM
^NQEMEALCAUD,NASDAQ EMEA Large Cap AUD Index,NIM
^NQATMCEUR,NASDAQ Austria Mid Cap EUR Inde,NIM
^NQMYSCAUDT,NASDAQ Malaysia Small Cap AUD T,NIM
^NQUSS8777AUDT,NQ US Sm Cap Inv Svcs AUD TR In,NIM
^NQBE2000AUDT,NASDAQ Belgium Inds AUD TR Inde,NIM
^NQDMMEA1300AUDN,NASDAQ DM MEA Chemicals AUD NTR,NIM
^NQDMEU8500AUDN,NASDAQ DM Europe Ins AUD NTR In,NIM
^NQNO3000AUDT,NASDAQ Norway Cnsmr Goods AUD T,NIM
^NQGR2000AUDN,NASDAQ Greece Inds AUD NTR Inde,NIM
^NQUSB1000AUDN,NQ US Bnchmk Basic Matls AUD NT,NIM
^NQTWSCAUD,NASDAQ Taiwan Small Cap AUD Ind,NIM
^NQBRMCAUDT,NASDAQ Brazil Mid Cap AUD TR In,NIM
^NQMXMCAUDT,NASDAQ Mexico Mid Cap AUD TR In,NIM
^NQGB5500AUDT,NASDAQ UK Media AUD TR Index,NIM
^NQEU9000AUDT,NASDAQ Europe Tech AUD TR Index,NIM
^NQEMLCAUDN,NASDAQ Emerging Large Cap AUD N,NIM
^NQEMMEA1300AUD,NASDAQ EM MEA Chemicals AUD Ind,NIM
^NQBR2000AUDT,NASDAQ Brazil Inds AUD TR Index,NIM
^NQAU9000GBP,NASDAQ Australia Tech GBP Index,NIM
^NQAUMCAUDN,NASDAQ Australia Mid Cap AUD NT,NIM
^NQDKMCAUDN,NASDAQ Denmark Mid Cap AUD NTR,NIM
^NQAU5000LMJPYT,NASDAQ Australia Cnsmr Svcs Lg,NIM
^NQDE3000AUDN,NASDAQ Germany Cnsmr Goods AUD,NIM
^NQDMEU1000AUDN,NASDAQ DM Europe Basic Matls AU,NIM
^NQDK2000AUDN,NASDAQ Denmark Inds AUD NTR Ind,NIM
^NQUSS2717AUDN,NQ US Sm Cap Defense AUD NTR In,NIM
^NQUSL9537AUDT,NQ US Lg Cap Software AUD TR In,NIM
^SPBDAG3T,S&P/ASX Australian Government B,SNP
^NQEMEA5700AUD,NASDAQ EMEA Travel & Leisure AU,NIM
^NQEMEA2300AUDT,NASDAQ EMEA Constr & Matls AUD,NIM
^NQESMCAUD,NASDAQ Spain Mid Cap AUD Index,NIM
^NQIN5000AUDN,NASDAQ India Cnsmr Svcs AUD NTR,NIM
^NQEU2300AUDT,NASDAQ Europe Constr & Matls AU,NIM
^NQBRICLMAUDN,NASDAQ BRIC Large Mid Cap AUD N,NIM
^NQMEA6000AUD,NASDAQ MEA Telecom AUD Index,NIM
^NQBRSCAUD,NASDAQ Brazil Small Cap AUD Ind,NIM
^NQEM6000AUD,NASDAQ Emerging Telecom AUD Ind,NIM
^NQG9000AUDN,NASDAQ Global Tech AUD NTR Inde,NIM
^TAUI,TSEC automobile subindex,TAI
^NQIN6000AUD,NASDAQ India Telecom AUD Index,NIM
^NQEM2000AUDN,NASDAQ Emerging Inds AUD NTR In,NIM
^NQDM8500AUDN,NASDAQ Developed Ins AUD NTR In,NIM
^NQATCAD,NASDAQ Austria CAD Index,NIM
^NQUSL3530AUD,NQ US Lg Cap Beverages AUD Inde,NIM
^NQFISCAUDN,NASDAQ Finland Small Cap AUD NT,NIM
^NQAU7000AUDT,NASDAQ Australia Utilities AUD,NIM
^NQILLMAUD,NASDAQ Israel Large Mid Cap AUD,NIM
^NQUSB2779AUD,NQ US Bnchmk Trucking AUD Index,NIM
^NQATSCGBP,NASDAQ Austria Small Cap GBP In,NIM
^NQIT9000AUDT,NASDAQ Italy Tech AUD TR Index,NIM
^NQUSM2737AUDT,NQ US Md Cap Elec Eqpt AUD TR I,NIM
^NQEULMAUDN,NASDAQ Europe Large Mid Cap AUD,NIM
^NQUSL8500AUDT,NQ US Lg Cap Ins AUD TR Index,NIM
^NQTWLMAUDN,NASDAQ Taiwan Large Mid Cap AUD,NIM
^NQUSM3500AUD,NQ US Md Cap Food & Beverage AU,NIM
^NQDMEU5000AUDN,NASDAQ DM Europe Cnsmr Svcs AUD,NIM
^NQUSL2720AUDT,NQ US Lg Cap General Inds AUD T,NIM
^NQUSM3355EURN,NQ US Md Cap Auto Parts EUR NTR,NIM
^NQNL9000AUD,NASDAQ Netherlands Tech AUD Ind,NIM
^NQUSM2000AUDT,NQ US Md Cap Inds AUD TR Index,NIM
^NQG6000AUD,NASDAQ Global Telecom AUD Index,NIM
^NQESLMAUDN,NASDAQ Spain Large Mid Cap AUD,NIM
^NQILAUD,NASDAQ Israel AUD Index,NIM
^NQEMMEAAUDT,NASDAQ EM MEA AUD TR Index,NIM
^NQSG3000AUDN,NASDAQ Singapore Cnsmr Goods AU,NIM
^NQBR3000AUD,NASDAQ Brazil Cnsmr Goods AUD I,NIM
^NQUSS3747AUD,NQ US Sm Cap Toys AUD Index,NIM
^NQUSM1770AUD,NQ US Md Cap Mining AUD Index,NIM
^NQUSS1777AUDT,NQ US Sm Cap Gold Mining AUD TR,NIM
^NQDMEU1000AUD,NASDAQ DM Europe Basic Matls AU,NIM
^NQUSS8500AUD,NQ US Sm Cap Ins AUD Index,NIM
^NQGLMCAUDN,NASDAQ Global Large Mid Cap AUD,NIM
^NQMEA2700AUD,NASDAQ MEA Ind Goods & Svcs AUD,NIM
^NQTHSCAUDN,NASDAQ Thailand Small Cap AUD N,NIM
^NQFRAUDN,NASDAQ France AUD NTR Index,NIM
^NQEMLCAUDT,NASDAQ Emerging Large Cap AUD T,NIM
^NQUSS1757AUD,NQ US Sm Cap Iron & Steel AUD I,NIM
^NQFI8000AUDT,NASDAQ Finland Financials AUD T,NIM
^NQAULCGBPN,NASDAQ Australia Large Cap GBP,NIM
^NQEM5300AUDT,NASDAQ Emerging Retail AUD TR I,NIM
^NQUSB7530LMAUDT,NQ US Eltrcty Large Mid Cap AU,NIM
^NQUSM7535AUD,NQ US Md Cap Cnvtnl Eltrcty AUD,NIM
^NQFR2000AUDN,NASDAQ France Inds AUD NTR Inde,NIM
^NQUSS3000AUDT,NQ US Sm Cap Cnsmr Goods AUD TR,NIM
^NQUSB5370AUDT,NQ US Bnchmk General Rtlrs AUD,NIM
^NQDMEU6000AUDT,NASDAQ DM Europe Telecom AUD TR,NIM
^NQID1000AUDT,NASDAQ Indonesia Basic Matls AU,NIM
^NQUSM4573AUD,NQ US Md Cap Biotech AUD Index,NIM
^NQGBSCAUDN,NASDAQ UK Small Cap AUD NTR Ind,NIM
^NQUSS8570AUD,NQ US Sm Cap Life Ins AUD Index,NIM
IT3300.MI,FTSE Italia All-Share Automobil,MIL
^NQTW1000AUDN,NASDAQ Taiwan Basic Matls AUD N,NIM
^NQATMCCAD,NASDAQ Austria Mid Cap CAD Inde,NIM
^NQAULMAUDN,NASDAQ Australia Large Mid Cap,NIM
^NQEU3300LMAUD,NASDAQ Europe Auto & Parts Lg M,NIM
^NQEULCAUD,NASDAQ Europe Large Cap AUD Ind,NIM
^NQUSM9578AUD,NQ US Md Cap Telecom Eqpt AUD I,NIM
^NQSEMCAUD,NASDAQ Sweden Mid Cap AUD Index,NIM
^NQNO3000AUD,NASDAQ Norway Cnsmr Goods AUD I,NIM
^NQUSL2000AUDT,NQ US Lg Cap Inds AUD TR Index,NIM
^NQUSB2720AUDT,NQ US Bnchmk General Inds AUD T,NIM
^NQTHLCAUDT,NASDAQ Thailand Large Cap AUD T,NIM
^NQBRIC8000AUDN,NASDAQ BRIC Financials AUD NTR,NIM
^SPBDAS1T,S&P/ASX Australian Fixed Intere,SNP
^NQUSB2300AUDN,NQ US Bnchmk Constr & Matls AUD,NIM
^NQUSL2720AUD,NQ US Lg Cap General Inds AUD I,NIM
^NQDKLCAUD,NASDAQ Denmark Large Cap AUD In,NIM
^NQBEAUDT,NASDAQ Belgium AUD TR Index,NIM
^NQEMEULCAUD,NASDAQ EM Europe Large Cap AUD,NIM
^NQTRLMAUDN,NASDAQ Turkey Large Mid Cap AUD,NIM
^NQEMEA5500AUD,NASDAQ EMEA Media AUD Index,NIM
^NQEMEA5500AUDN,NASDAQ EMEA Media AUD NTR Index,NIM
^NQEM3300LMEURT,NASDAQ EM Auto & Parts Lg Md Ca,NIM
^NQAUSCAUD,NASDAQ Australia Small Cap AUD,NIM
^NQEMMEA2000AUD,NASDAQ EM MEA Inds AUD Index,NIM
^NQUSM8000AUDT,NQ US Md Cap Financials AUD TR,NIM
^NQUSB5557AUDN,NQ US Bnchmk Publishing AUD NTR,NIM
^NQBRIC8000AUD,NASDAQ BRIC Financials AUD Inde,NIM
^NQUSB8538LMAUD,NQ US ReIns Large Mid Cap AUD,NIM
^NQUSB3537AUDT,NQ US Bnchmk Soft Drinks AUD TR,NIM
^NQNLLCAUDN,NASDAQ Netherlands Large Cap AU,NIM
^NQGLCAUDT,NASDAQ Global Large Cap AUD TR,NIM
^NQFIAUD,NASDAQ Finland AUD Index,NIM
^NQUSL2757AUDT,NQ US Lg Cap Ind Machinery AUD,NIM
^NQDMEU7000AUD,NASDAQ DM Europe Utilities AUD,NIM
^NQIT3000AUD,NASDAQ Italy Cnsmr Goods AUD In,NIM
^NQUSB1737AUDT,NQ US Bnchmk Paper AUD TR Index,NIM
^NQGB7000AUD,NASDAQ UK Utilities AUD Index,NIM
^NQUSS3765AUDT,NQ US Sm Cap Footwear AUD TR In,NIM
^NQRU1000AUD,NASDAQ Russia Basic Matls AUD I,NIM
^NQGSCAUDN,NASDAQ Global Small Cap AUD NTR,NIM
^NQRULMAUDT,NASDAQ Russia Large Mid Cap AUD,NIM
^NQUSL3760AUDT,NQ US Lg Cap Psnl Goods AUD TR,NIM
^NQDMMCAUD,NASDAQ Developed Mid Cap AUD In,NIM
^NQUSL2757AUDN,NQ US Lg Cap Ind Machinery AUD,NIM
^NQATMCAUDN,NASDAQ Austria Mid Cap AUD NTR,NIM
^NQGB2000AUD,NASDAQ UK Inds AUD Index,NIM
^NQEMEUMCAUD,NASDAQ EM Europe Mid Cap AUD In,NIM
^NQDMEU5500AUDN,NASDAQ DM Europe Media AUD NTR,NIM
^NQDM8300AUD,NASDAQ Developed Banks AUD Inde,NIM
^NQMEA5700AUDN,NASDAQ MEA Travel & Leisure AUD,NIM
^NQIT8000AUD,NASDAQ Italy Financials AUD Ind,NIM
^NQDM8300AUDT,NASDAQ Developed Banks AUD TR I,NIM
^NQEMMEASCAUDT,NASDAQ EM MEA Small Cap AUD TR,NIM
^NQEU3300,The NASDAQ Europe Automobiles &,NIM
^NQGB6000AUD,NASDAQ UK Telecom AUD Index,NIM
^NQUSS8000AUDT,NQ US Sm Cap Financials AUD TR,NIM
^NQFIMCAUD,NASDAQ Finland Mid Cap AUD Inde,NIM
^NQG9000AUDT,NASDAQ Global Tech AUD TR Index,NIM
^NQCNLMAUDN,NASDAQ China Large Mid Cap AUD,NIM
^NQEMMCAUDN,NASDAQ Emerging Mid Cap AUD NTR,NIM
^RUFATREU,^RUFATREU,WCB
^NQCLLMAUD,NASDAQ Chile Large Mid Cap AUD,NIM
^NQUSB3355,NQ US Bnchmk Auto Parts Index,NIM
^NQUSB8000AUDN,NQ US Bnchmk Financials AUD NTR,NIM
^NQUSL5370AUDT,NQ US Lg Cap General Rtlrs AUD,NIM
^NQGRAUDN,NASDAQ Greece AUD NTR Index,NIM
^NQUSB1700AUD,NQ US Bnchmk Basic Resources AU,NIM
^NQCO8000AUD,NASDAQ Colombia Financials AUD,NIM
^NQAUCAD,NASDAQ Australia CAD Index,NIM
^NQUSB5300AUD,NQ US Bnchmk Retail AUD Index,NIM
^NQAT8000AUDT,NASDAQ Austria Financials AUD T,NIM
^NQPHMCAUDN,NASDAQ Philippines Mid Cap AUD,NIM
^NQCLLCAUDN,NASDAQ Chile Large Cap AUD NTR,NIM
^NQINSCAUD,NASDAQ India Small Cap AUD Inde,NIM
^NQAU1000EURN,NASDAQ Australia Basic Matls EU,NIM
^NQITAUDT,NASDAQ Italy AUD TR Index,NIM
^NQINLMAUD,NASDAQ India Large Mid Cap AUD,NIM
^NQES5000AUDT,NASDAQ Spain Cnsmr Svcs AUD TR,NIM
^NQFR9000AUDN,NASDAQ France Tech AUD NTR Inde,NIM
^NQEUROAUD,NASDAQ Eurozone AUD Index,NIM
^NQUSS3765AUDN,NQ US Sm Cap Footwear AUD NTR I,NIM
^NQMEAAUDT,NASDAQ MEA AUD TR Index,NIM
^NQUSB9000AUD,NQ US Bnchmk Tech AUD Index,NIM
^NQATLMJPYT,NASDAQ Austria Large Mid Cap JP,NIM
^NQDM1000AUD,NASDAQ Developed Basic Matls AU,NIM
^NQCOMCAUD,NASDAQ Colombia Mid Cap AUD Ind,NIM
^NQEMEA6000AUDN,NASDAQ EMEA Telecom AUD NTR Ind,NIM
^NQDM3300,The NASDAQ Developed Markets Au,NIM
^NQDMMEALMAUDN,NASDAQ DM MEA Large Mid Cap AUD,NIM
^NQMYSCAUD,NASDAQ Malaysia Small Cap AUD I,NIM
^NQUSM9537AUDN,NQ US Md Cap Software AUD NTR I,NIM
^NQUSB3740AUDT,NQ US Bnchmk Leisure Goods AUD,NIM
^NQDM1300AUD,NASDAQ Developed Chemicals AUD,NIM
^NQUSM8300AUD,NQ US Md Cap Banks AUD Index,NIM
^NQDESCAUDN,NASDAQ Germany Small Cap AUD NT,NIM
^NQUSM9000AUD,NQ US Md Cap Tech AUD Index,NIM
^NQSE1000AUDN,NASDAQ Sweden Basic Matls AUD N,NIM
^NQDMMEA8500AUDT,NASDAQ DM MEA Ins AUD TR Index,NIM
^NQTHLCAUDN,NASDAQ Thailand Large Cap AUD N,NIM
^NQEGMCAUDT,NASDAQ Egypt Mid Cap AUD TR Ind,NIM
^NQMXSCAUDT,NASDAQ Mexico Small Cap AUD TR,NIM
^NQAT2000JPYT,NASDAQ Austria Inds JPY TR Inde,NIM
^NQUSB8676AUD,NQ US Bnchmk Mortgage REITs AUD,NIM
^NQDKLCAUDT,NASDAQ Denmark Large Cap AUD TR,NIM
^NQNOLMAUDN,NASDAQ Norway Large Mid Cap AUD,NIM
^NQID2000AUDN,NASDAQ Indonesia Inds AUD NTR I,NIM
^NQCL8000AUDN,NASDAQ Chile Financials AUD NTR,NIM
^NQCN8000AUD,NASDAQ China Financials AUD Ind,NIM
^NQDMEU9000AUD,NASDAQ DM Europe Tech AUD Index,NIM
^NQUSM8570AUD,NQ US Md Cap Life Ins AUD Index,NIM
^NQDMEU3300LMEURT,NASDAQ DM Europe Auto & Parts L,NIM
^NQUSL1300AUDT,NQ US Lg Cap Chemicals AUD TR I,NIM
^NQUSM5379AUD,NQ US Md Cap Specialty Rtlrs AU,NIM
^NQUSM2000AUDN,NQ US Md Cap Inds AUD NTR Index,NIM
^NQCHSCAUD,NASDAQ Switzerland Small Cap AU,NIM
^NQUSB8773AUDT,NQ US Bnchmk Cnsmr Finance AUD,NIM
^NQIEAUD,NASDAQ Ireland AUD Index,NIM
^NQCHAUDN,NASDAQ Switzerland AUD NTR Inde,NIM
^NQAU8000EURN,NASDAQ Australia Financials EUR,NIM
^NQAU2000LMJPYN,NASDAQ Australia Inds Large Mid,NIM
^NQJP3300EURT,NASDAQ Japan Auto & Parts EUR T,NIM
^NQUSL9000AUDT,NQ US Lg Cap Tech AUD TR Index,NIM
^NQAU2000LMJPY,NASDAQ Australia Inds Large Mid,NIM
^NQUSS3577AUDN,NQ US Sm Cap Food Products AUD,NIM
^NQAU7000T,The NASDAQ Australia Utilities,NIM
^NQTH2000AUD,NASDAQ Thailand Inds AUD Index,NIM
^NQUSB1700AUDN,NQ US Bnchmk Basic Resources AU,NIM
^NQDMMEA8600AUDN,NASDAQ DM MEA Real Estate AUD N,NIM
^NQEMEU3300CADN,NASDAQ EM Europe Auto & Parts C,NIM
^NQAUSC,The NASDAQ Australia Small Cap,NIM
^NQDK2000AUD,NASDAQ Denmark Inds AUD Index,NIM
^NQGB3000AUDN,NASDAQ UK Cnsmr Goods AUD NTR I,NIM
^DWCATO,Dow Jones U.S. Automobiles Tota,DJI
^NQUSB9000LMAUD,NQ US Tech Large Mid Cap AUD I,NIM
^NQUSS3500AUD,NQ US Sm Cap Food & Beverage AU,NIM
^NQEURO1000AUDT,NASDAQ Eurozone Basic Matls AUD,NIM
^NQTR1000AUDT,NASDAQ Turkey Basic Matls AUD T,NIM
^NQUSB3300LMN,NASDAQ US Auto & Parts Large M,NIM
^NQEMEA6000AUDT,NASDAQ EMEA Telecom AUD TR Inde,NIM
^NQUSM8777AUD,NQ US Md Cap Inv Svcs AUD Index,NIM
^NQIN2000AUDT,NASDAQ India Inds AUD TR Index,NIM
^NQGB8600AUD,NASDAQ UK Real Estate AUD Index,NIM
^NQUSB8600AUDT,NQ US Bnchmk Real Estate AUD TR,NIM
^NQDMSCAUDN,NASDAQ Developed Small Cap AUD,NIM
^NQEMMEAMCAUDN,NASDAQ EM MEA Mid Cap AUD NTR I,NIM
^NQUSS5752AUDT,NQ US Sm Cap Gambling AUD TR In,NIM
^NQDMAUD,NASDAQ Developed Markets AUD In,NIM
^NQAU6000JPYT,NASDAQ Australia Telecom JPY TR,NIM
^NQDE8000AUDT,NASDAQ Germany Financials AUD T,NIM
^NQIN8000AUD,NASDAQ India Financials AUD Ind,NIM
^NQUSB3000AUDN,NQ US Bnchmk Cnsmr Goods AUD NT,NIM
^NQUSB5373AUDT,NQ US Bnchmk Broadline Rtlrs AU,NIM
^NQUSB6570AUDT,NQ US Bnchmk Mobile Telecom AUD,NIM
^NQUSB4573LMAUDT,NQ US Biotech Large Mid Cap AU,NIM
^NQAU9000AUD,NASDAQ Australia Tech AUD Index,NIM
^NQDM3300JPYT,NASDAQ Developed Auto & Parts J,NIM
^NQBE1000AUD,NASDAQ Belgium Basic Matls AUD,NIM
^NQJP6000AUD,NASDAQ Japan Telecom AUD Index,NIM
^NQMY2000AUD,NASDAQ Malaysia Inds AUD Index,NIM
^NQAU6000EURT,NASDAQ Australia Telecom EUR TR,NIM
^NQPTAUDN,NASDAQ Portugal AUD NTR Index,NIM
^NQUSL2750AUDN,NQ US Lg Cap Ind Engineering AU,NIM
^NQUSB3300EUR,NQ US Bnchmk Auto & Parts EUR I,NIM
^NQITLMAUDN,NASDAQ Italy Large Mid Cap AUD,NIM
^NQUSS2720AUDN,NQ US Sm Cap General Inds AUD N,NIM
^NQAU5000EURT,NASDAQ Australia Cnsmr Svcs EUR,NIM
^NQUSL7535AUDT,NQ US Lg Cap Cnvtnl Eltrcty AUD,NIM
^NQBELCAUDN,NASDAQ Belgium Large Cap AUD NT,NIM
^NQNL9000AUDT,NASDAQ Netherlands Tech AUD TR,NIM
^NQAU8000AUD,NASDAQ Australia Financials AUD,NIM
^RUFAUSPR,^RUFAUSPR,WCB
^NQPHMCAUD,NASDAQ Philippines Mid Cap AUD,NIM
^NQFR1000AUDT,NASDAQ France Basic Matls AUD T,NIM
^NQEM3300AUDT,NASDAQ Emerging Auto & Parts AU,NIM
^NQEURO1000AUDN,NASDAQ Eurozone Basic Matls AUD,NIM
^NQEMEUSCAUDN,NASDAQ EM Europe Small Cap AUD,NIM
^NQUSL9533AUDT,NQ US Lg Cap Comp Svcs AUD TR I,NIM
^NQMEA6000AUDN,NASDAQ MEA Telecom AUD NTR Inde,NIM
^NQCL2000AUDN,NASDAQ Chile Inds AUD NTR Index,NIM
^NQGSCAUDT,NASDAQ Global Small Cap AUD TR,NIM
^NQAU7000EURT,NASDAQ Australia Utilities EUR,NIM
^NQUSB1700AUDT,NQ US Bnchmk Basic Resources AU,NIM
^NQMEASCAUDN,NASDAQ MEA Small Cap AUD NTR In,NIM
^NQES5000AUDN,NASDAQ Spain Cnsmr Svcs AUD NTR,NIM
^NQRUAUD,NASDAQ Russia AUD Index,NIM
^NQJPLMAUDN,NASDAQ Japan Large Mid Cap AUD,NIM
^NQBRICAUDN,NASDAQ BRIC AUD NTR Index,NIM
^NQUSS5500AUDN,NQ US Sm Cap Media AUD NTR Inde,NIM
^NQAU2000LMAUD,NASDAQ Australia Inds Large Mid,NIM
^NQTRSCAUDT,NASDAQ Turkey Small Cap AUD TR,NIM
^NQTR3000AUD,NASDAQ Turkey Cnsmr Goods AUD I,NIM
^NQGR8000AUD,NASDAQ Greece Financials AUD In,NIM
^NQAT8000EURN,NASDAQ Austria Financials EUR N,NIM
^NQUSBAUD,NASDAQ US Benchmark AUD Index,NIM
^NQDMEULCAUD,NASDAQ DM Europe Large Cap AUD,NIM
^NQEMEU5000AUD,NASDAQ EM Europe Cnsmr Svcs AUD,NIM
^NQFI1000AUDT,NASDAQ Finland Basic Matls AUD,NIM
^NQMEA1300AUDN,NASDAQ MEA Chemicals AUD NTR In,NIM
^NQUSS1777AUDN,NQ US Sm Cap Gold Mining AUD NT,NIM
^NQUSB9537AUDN,NQ US Bnchmk Software AUD NTR I,NIM
^NQG5500AUDN,NASDAQ Global Media AUD NTR Ind,NIM
^NQEURO3300JPY,NASDAQ Eurozone Auto & Parts JP,NIM
^NQEMMEALMAUD,NASDAQ EM MEA Large Mid Cap AUD,NIM
^NQDMEU3300LMCAD,NASDAQ DM Europe Auto & Parts L,NIM
^NQIESCAUD,NASDAQ Ireland Small Cap AUD In,NIM
^NQEMMEA3000AUDN,NASDAQ EM MEA Cnsmr Goods AUD N,NIM
^NQCAMCAUD,NASDAQ Canada Mid Cap AUD Index,NIM
^NQESAUDN,NASDAQ Spain AUD NTR Index,NIM
^NQUSB3765AUDN,NQ US Bnchmk Footwear AUD NTR I,NIM
^NQUSL4573AUDN,NQ US Lg Cap Biotech AUD NTR In,NIM
